timestamp_local,millis,enc
2020-03-29 20:57:08.118055,16011, 15
2020-03-29 20:57:08.127086,16022, 14
2020-03-29 20:57:08.139247,16033, 14
2020-03-29 20:57:08.150822,16044, 14
2020-03-29 20:57:08.159587,16055, 14
2020-03-29 20:57:08.171782,16066, 13
2020-03-29 20:57:08.184368,16077, 13
2020-03-29 20:57:08.192326,16088, 12
2020-03-29 20:57:08.204551,16099, 12
2020-03-29 20:57:08.217033,16110, 12
2020-03-29 20:57:08.228580,16121, 12
2020-03-29 20:57:08.237307,16132, 12
2020-03-29 20:57:08.249820,16143, 12
2020-03-29 20:57:08.261304,16154, 11
2020-03-29 20:57:08.270093,16165, 11
2020-03-29 20:57:08.282682,16176, 11
2020-03-29 20:57:08.294115,16187, 11
2020-03-29 20:57:08.302881,16198, 11
2020-03-29 20:57:08.315400,16209, 10
2020-03-29 20:57:08.326880,16220, 10
2020-03-29 20:57:08.335625,16231, 10
2020-03-29 20:57:08.348179,16242, 10
2020-03-29 20:57:08.360132,16253, 9
2020-03-29 20:57:08.368355,16264, 9
2020-03-29 20:57:08.380868,16275, 9
2020-03-29 20:57:08.392898,16286, 9
2020-03-29 20:57:08.404849,16297, 8
2020-03-29 20:57:08.413495,16308, 8
2020-03-29 20:57:08.425663,16319, 8
2020-03-29 20:57:08.437597,16330, 8
2020-03-29 20:57:08.446341,16342, 8
2020-03-29 20:57:08.458432,16353, 7
2020-03-29 20:57:08.470843,16364, 7
2020-03-29 20:57:08.482519,16375, 7
2020-03-29 20:57:08.491206,16386, 7
2020-03-29 20:57:08.503641,16397, 7
2020-03-29 20:57:08.515277,16408, 7
2020-03-29 20:57:08.523955,16419, 7
2020-03-29 20:57:08.536578,16430, 7
2020-03-29 20:57:08.548086,16441, 7
2020-03-29 20:57:08.556745,16452, 7
2020-03-29 20:57:08.569384,16463, 7
2020-03-29 20:57:08.580835,16474, 7
2020-03-29 20:57:08.589498,16485, 7
2020-03-29 20:57:08.602058,16496, 7
2020-03-29 20:57:08.614085,16507, 7
2020-03-29 20:57:08.622320,16518, 7
2020-03-29 20:57:08.634817,16529, 7
2020-03-29 20:57:08.646849,16540, 7
2020-03-29 20:57:08.658902,16551, 7
2020-03-29 20:57:08.667373,16562, 7
2020-03-29 20:57:08.679608,16573, 7
2020-03-29 20:57:08.691587,16584, 7
2020-03-29 20:57:08.700188,16595, 7
2020-03-29 20:57:08.712366,16606, 7
2020-03-29 20:57:08.724343,16617, 7
2020-03-29 20:57:08.732857,16628, 7
2020-03-29 20:57:08.745137,16640, 7
2020-03-29 20:57:08.757576,16651, 7
2020-03-29 20:57:08.769387,16662, 7
2020-03-29 20:57:08.777973,16673, 7
2020-03-29 20:57:08.790567,16684, 7
2020-03-29 20:57:08.802138,16695, 7
2020-03-29 20:57:08.810702,16706, 7
2020-03-29 20:57:08.823272,16717, 7
2020-03-29 20:57:08.834937,16728, 7
2020-03-29 20:57:08.843469,16739, 7
2020-03-29 20:57:08.856012,16750, 7
2020-03-29 20:57:08.868031,16761, 7
2020-03-29 20:57:08.876311,16772, 7
2020-03-29 20:57:08.888846,16783, 7
2020-03-29 20:57:08.900774,16794, 7
2020-03-29 20:57:08.912878,16805, 7
2020-03-29 20:57:08.921330,16816, 7
2020-03-29 20:57:08.933540,16827, 7
2020-03-29 20:57:08.945836,16838, 7
2020-03-29 20:57:08.954118,16849, 7
2020-03-29 20:57:08.966320,16860, 7
2020-03-29 20:57:08.978611,16871, 7
2020-03-29 20:57:08.986786,16882, 7
2020-03-29 20:57:08.999111,16893, 7
2020-03-29 20:57:09.011270,16904, 7
2020-03-29 20:57:09.019586,16915, 7
2020-03-29 20:57:09.031848,16926, 7
2020-03-29 20:57:09.044471,16937, 7
2020-03-29 20:57:09.052335,16948, 7
2020-03-29 20:57:09.064612,16959, 7
2020-03-29 20:57:09.077183,16970, 7
2020-03-29 20:57:09.088982,16982, 7
2020-03-29 20:57:09.097378,16993, 7
2020-03-29 20:57:09.109884,17004, 7
2020-03-29 20:57:09.121957,17015, 7
2020-03-29 20:57:09.130203,17026, 7
2020-03-29 20:57:09.142685,17037, 7
2020-03-29 20:57:09.154728,17048, 7
2020-03-29 20:57:09.167004,17059, 7
2020-03-29 20:57:09.175234,17070, 7
2020-03-29 20:57:09.187540,17081, 7
2020-03-29 20:57:09.199778,17092, 7
2020-03-29 20:57:09.208061,17103, 7
2020-03-29 20:57:09.220319,17114, 7
2020-03-29 20:57:09.232474,17125, 7
2020-03-29 20:57:09.240739,17136, 7
2020-03-29 20:57:09.253034,17147, 7
2020-03-29 20:57:09.265365,17158, 7
2020-03-29 20:57:09.273504,17169, 7
2020-03-29 20:57:09.285796,17180, 7
2020-03-29 20:57:09.298396,17191, 7
2020-03-29 20:57:09.306328,17202, 7
2020-03-29 20:57:09.318602,17213, 7
2020-03-29 20:57:09.331126,17224, 7
2020-03-29 20:57:09.342980,17235, 7
2020-03-29 20:57:09.351331,17246, 7
2020-03-29 20:57:09.363881,17257, 7
2020-03-29 20:57:09.375748,17268, 7
2020-03-29 20:57:09.384142,17280, 7
2020-03-29 20:57:09.396649,17291, 7
2020-03-29 20:57:09.408713,17302, 7
2020-03-29 20:57:09.421185,17313, 7
2020-03-29 20:57:09.429235,17324, 7
2020-03-29 20:57:09.441545,17335, 7
2020-03-29 20:57:09.453930,17346, 7
2020-03-29 20:57:09.462003,17357, 7
2020-03-29 20:57:09.474201,17368, 7
2020-03-29 20:57:09.486594,17379, 7
2020-03-29 20:57:09.494676,17390, 7
2020-03-29 20:57:09.506980,17401, 7
2020-03-29 20:57:09.519329,17412, 7
2020-03-29 20:57:09.527445,17423, 7
2020-03-29 20:57:09.539738,17434, 7
2020-03-29 20:57:09.552338,17445, 7
2020-03-29 20:57:09.560211,17456, 7
2020-03-29 20:57:09.572496,17467, 7
2020-03-29 20:57:09.585045,17478, 7
2020-03-29 20:57:09.597128,17489, 7
2020-03-29 20:57:09.605261,17500, 7
2020-03-29 20:57:09.617834,17511, 7
2020-03-29 20:57:09.629856,17522, 7
2020-03-29 20:57:09.638072,17533, 7
2020-03-29 20:57:09.650645,17544, 7
2020-03-29 20:57:09.662614,17555, 7
2020-03-29 20:57:09.670901,17566, 7
2020-03-29 20:57:09.683190,17577, 7
2020-03-29 20:57:09.695376,17588, 7
2020-03-29 20:57:09.703673,17599, 7
2020-03-29 20:57:09.715954,17610, 7
2020-03-29 20:57:09.728137,17622, 7
2020-03-29 20:57:09.740588,17633, 7
2020-03-29 20:57:09.748698,17644, 7
2020-03-29 20:57:09.760919,17655, 7
2020-03-29 20:57:09.773350,17666, 7
2020-03-29 20:57:09.781442,17677, 7
2020-03-29 20:57:09.793674,17688, 7
2020-03-29 20:57:09.806308,17699, 7
2020-03-29 20:57:09.814165,17710, 7
2020-03-29 20:57:09.826437,17721, 7
2020-03-29 20:57:09.839153,17732, 7
2020-03-29 20:57:09.851041,17743, 7
2020-03-29 20:57:09.859209,17754, 7
2020-03-29 20:57:09.871792,17765, 7
2020-03-29 20:57:09.883788,17776, 7
2020-03-29 20:57:09.892023,17787, 7
2020-03-29 20:57:09.904533,17798, 7
2020-03-29 20:57:09.916559,17809, 7
2020-03-29 20:57:09.924817,17820, 7
2020-03-29 20:57:09.937151,17831, 7
2020-03-29 20:57:09.949320,17842, 7
2020-03-29 20:57:09.957538,17853, 7
2020-03-29 20:57:09.969907,17864, 7
2020-03-29 20:57:09.982079,17875, 7
2020-03-29 20:57:09.990442,17886, 7
2020-03-29 20:57:10.002662,17897, 7
2020-03-29 20:57:10.014854,17908, 7
2020-03-29 20:57:10.027333,17920, 7
2020-03-29 20:57:10.035337,17931, 7
2020-03-29 20:57:10.047616,17942, 7
2020-03-29 20:57:10.060223,17953, 7
2020-03-29 20:57:10.071582,17964, 7
2020-03-29 20:57:10.080426,17975, 7
2020-03-29 20:57:10.092948,17986, 7
2020-03-29 20:57:10.104960,17997, 7
2020-03-29 20:57:10.113190,18008, 7
2020-03-29 20:57:10.125673,18019, 7
2020-03-29 20:57:10.137750,18030, 7
2020-03-29 20:57:10.149494,18041, 7
2020-03-29 20:57:10.158390,18052, 7
2020-03-29 20:57:10.170501,18063, 7
2020-03-29 20:57:10.182344,18074, 7
2020-03-29 20:57:10.191055,18085, 7
2020-03-29 20:57:10.203256,18096, 7
2020-03-29 20:57:10.215138,18107, 7
2020-03-29 20:57:10.223820,18118, 7
2020-03-29 20:57:10.236033,18129, 7
2020-03-29 20:57:10.247896,18140, 7
2020-03-29 20:57:10.256514,18151, 7
2020-03-29 20:57:10.268850,18162, 7
2020-03-29 20:57:10.281228,18173, 7
2020-03-29 20:57:10.289289,18184, 7
2020-03-29 20:57:10.301548,18195, 7
2020-03-29 20:57:10.314158,18206, 7
2020-03-29 20:57:10.325594,18217, 7
2020-03-29 20:57:10.334332,18228, 7
2020-03-29 20:57:10.346876,18239, 7
2020-03-29 20:57:10.358354,18250, 7
2020-03-29 20:57:10.367081,18262, 7
2020-03-29 20:57:10.379651,18273, 7
2020-03-29 20:57:10.391663,18284, 7
2020-03-29 20:57:10.403585,18295, 7
2020-03-29 20:57:10.412420,18306, 7
2020-03-29 20:57:10.424600,18317, 7
2020-03-29 20:57:10.436353,18328, 7
2020-03-29 20:57:10.445182,18339, 7
2020-03-29 20:57:10.457211,18350, 7
2020-03-29 20:57:10.469186,18361, 7
2020-03-29 20:57:10.477847,18372, 7
2020-03-29 20:57:10.489973,18383, 7
2020-03-29 20:57:10.501893,18394, 7
2020-03-29 20:57:10.510553,18405, 7
2020-03-29 20:57:10.522733,18416, 7
2020-03-29 20:57:10.535200,18427, 7
2020-03-29 20:57:10.543228,18438, 7
2020-03-29 20:57:10.555505,18449, 7
2020-03-29 20:57:10.568127,18460, 7
2020-03-29 20:57:10.579664,18471, 7
2020-03-29 20:57:10.588265,18482, 7
2020-03-29 20:57:10.600829,18493, 7
2020-03-29 20:57:10.612433,18504, 7
2020-03-29 20:57:10.621048,18515, 7
2020-03-29 20:57:10.633483,18526, 7
2020-03-29 20:57:10.645213,18537, 7
2020-03-29 20:57:10.653893,18548, 7
2020-03-29 20:57:10.666354,18560, 7
2020-03-29 20:57:10.678394,18571, 7
2020-03-29 20:57:10.690464,18582, 7
2020-03-29 20:57:10.698947,18593, 7
2020-03-29 20:57:10.711156,18604, 7
2020-03-29 20:57:10.723316,18615, 7
2020-03-29 20:57:10.731733,18626, 7
2020-03-29 20:57:10.743947,18637, 7
2020-03-29 20:57:10.756082,18648, 7
2020-03-29 20:57:10.764395,18659, 7
2020-03-29 20:57:10.776675,18670, 7
2020-03-29 20:57:10.789254,18681, 7
2020-03-29 20:57:10.797170,18692, 7
2020-03-29 20:57:10.809451,18703, 7
2020-03-29 20:57:10.821989,18714, 7
2020-03-29 20:57:10.833730,18725, 8
2020-03-29 20:57:10.842224,18736, 8
2020-03-29 20:57:10.854847,18747, 8
2020-03-29 20:57:10.866503,18758, 8
2020-03-29 20:57:10.875025,18769, 8
2020-03-29 20:57:10.887409,18780, 8
2020-03-29 20:57:10.899305,18791, 8
2020-03-29 20:57:10.907773,18802, 8
2020-03-29 20:57:10.920149,18813, 8
2020-03-29 20:57:10.932053,18824, 8
2020-03-29 20:57:10.940674,18835, 8
2020-03-29 20:57:10.952894,18846, 8
2020-03-29 20:57:10.965077,18857, 8
2020-03-29 20:57:10.973360,18868, 8
2020-03-29 20:57:10.985671,18879, 8
2020-03-29 20:57:10.997845,18890, 9
2020-03-29 20:57:11.010175,18902, 9
2020-03-29 20:57:11.018330,18913, 9
2020-03-29 20:57:11.030622,18924, 9
2020-03-29 20:57:11.043096,18935, 9
2020-03-29 20:57:11.051112,18946, 9
2020-03-29 20:57:11.063394,18957, 9
2020-03-29 20:57:11.075896,18968, 9
2020-03-29 20:57:11.087767,18979, 9
2020-03-29 20:57:11.096148,18990, 9
2020-03-29 20:57:11.108751,19001, 9
2020-03-29 20:57:11.120521,19012, 9
2020-03-29 20:57:11.129123,19023, 10
2020-03-29 20:57:11.141366,19034, 10
2020-03-29 20:57:11.153353,19045, 10
2020-03-29 20:57:11.161811,19056, 10
2020-03-29 20:57:11.174131,19067, 10
2020-03-29 20:57:11.186187,19078, 10
2020-03-29 20:57:11.194665,19089, 10
2020-03-29 20:57:11.206908,19100, 10
2020-03-29 20:57:11.219179,19111, 10
2020-03-29 20:57:11.227366,19122, 10
2020-03-29 20:57:11.239678,19133, 10
2020-03-29 20:57:11.251904,19144, 10
2020-03-29 20:57:11.264259,19155, 11
2020-03-29 20:57:11.272352,19166, 11
2020-03-29 20:57:11.284670,19177, 11
2020-03-29 20:57:11.296991,19188, 11
2020-03-29 20:57:11.305101,19200, 11
2020-03-29 20:57:11.317388,19211, 11
2020-03-29 20:57:11.329937,19222, 11
2020-03-29 20:57:11.341905,19233, 11
2020-03-29 20:57:11.350154,19244, 11
2020-03-29 20:57:11.362698,19255, 11
2020-03-29 20:57:11.374656,19266, 11
2020-03-29 20:57:11.382982,19277, 11
2020-03-29 20:57:11.395330,19288, 11
2020-03-29 20:57:11.407435,19299, 12
2020-03-29 20:57:11.415761,19310, 12
2020-03-29 20:57:11.428101,19321, 12
2020-03-29 20:57:11.440209,19332, 12
2020-03-29 20:57:11.448707,19343, 12
2020-03-29 20:57:11.460849,19354, 12
2020-03-29 20:57:11.473039,19365, 12
2020-03-29 20:57:11.481349,19376, 12
2020-03-29 20:57:11.493630,19387, 12
2020-03-29 20:57:11.505810,19398, 12
2020-03-29 20:57:11.518370,19409, 12
2020-03-29 20:57:11.526293,19420, 12
2020-03-29 20:57:11.538657,19431, 12
2020-03-29 20:57:11.551053,19442, 12
2020-03-29 20:57:11.559142,19453, 13
2020-03-29 20:57:11.571345,19464, 13
2020-03-29 20:57:11.583881,19475, 13
2020-03-29 20:57:11.591821,19486, 13
2020-03-29 20:57:11.604112,19497, 13
2020-03-29 20:57:11.616711,19508, 13
2020-03-29 20:57:11.624591,19519, 13
2020-03-29 20:57:11.636930,19530, 13
2020-03-29 20:57:11.649356,19542, 13
2020-03-29 20:57:11.661456,19553, 13
2020-03-29 20:57:11.669723,19564, 13
2020-03-29 20:57:11.682039,19575, 13
2020-03-29 20:57:11.694225,19586, 13
2020-03-29 20:57:11.702530,19597, 13
2020-03-29 20:57:11.714837,19608, 14
2020-03-29 20:57:11.726980,19619, 14
2020-03-29 20:57:11.735249,19630, 14
2020-03-29 20:57:11.747586,19641, 14
2020-03-29 20:57:11.759747,19652, 14
2020-03-29 20:57:11.772322,19663, 14
2020-03-29 20:57:11.780252,19674, 14
2020-03-29 20:57:11.792499,19685, 14
2020-03-29 20:57:11.804997,19696, 14
2020-03-29 20:57:11.816409,19707, 14
2020-03-29 20:57:11.825260,19718, 14
2020-03-29 20:57:11.837831,19729, 14
2020-03-29 20:57:11.849185,19740, 14
2020-03-29 20:57:11.858050,19751, 15
2020-03-29 20:57:11.870612,19762, 15
2020-03-29 20:57:11.881944,19773, 15
2020-03-29 20:57:11.890843,19784, 15
2020-03-29 20:57:11.903230,19795, 15
2020-03-29 20:57:11.914710,19806, 15
2020-03-29 20:57:11.923654,19817, 15
2020-03-29 20:57:11.936133,19828, 15
2020-03-29 20:57:11.948159,19840, 15
2020-03-29 20:57:11.959988,19851, 15
2020-03-29 20:57:11.968704,19862, 15
2020-03-29 20:57:11.980930,19873, 15
2020-03-29 20:57:11.992820,19884, 16
2020-03-29 20:57:12.001467,19895, 16
2020-03-29 20:57:12.013696,19906, 16
2020-03-29 20:57:12.026247,19917, 16
2020-03-29 20:57:12.034190,19928, 16
2020-03-29 20:57:12.046459,19939, 16
2020-03-29 20:57:12.059045,19950, 16
2020-03-29 20:57:12.070435,19961, 16
2020-03-29 20:57:12.079223,19972, 16
2020-03-29 20:57:12.091711,19983, 16
2020-03-29 20:57:12.103226,19994, 16
2020-03-29 20:57:12.111986,20005, 16
2020-03-29 20:57:12.124485,20016, 16
2020-03-29 20:57:12.136027,20027, 16
2020-03-29 20:57:12.144872,20038, 16
2020-03-29 20:57:12.157141,20049, 17
2020-03-29 20:57:12.168802,20060, 17
2020-03-29 20:57:12.177579,20071, 17
2020-03-29 20:57:12.189924,20082, 17
2020-03-29 20:57:12.202092,20093, 17
2020-03-29 20:57:12.210451,20104, 17
2020-03-29 20:57:12.222675,20115, 17
2020-03-29 20:57:12.234869,20126, 17
2020-03-29 20:57:12.246724,20137, 17
2020-03-29 20:57:12.255350,20148, 17
2020-03-29 20:57:12.267663,20159, 17
2020-03-29 20:57:12.279542,20170, 17
2020-03-29 20:57:12.288106,20182, 17
2020-03-29 20:57:12.300415,20193, 17
2020-03-29 20:57:12.312970,20204, 18
2020-03-29 20:57:12.324494,20215, 18
2020-03-29 20:57:12.333168,20226, 18
2020-03-29 20:57:12.345727,20237, 18
2020-03-29 20:57:12.357271,20248, 18
2020-03-29 20:57:12.366013,20259, 18
2020-03-29 20:57:12.378578,20270, 18
2020-03-29 20:57:12.390033,20281, 18
2020-03-29 20:57:12.398956,20292, 18
2020-03-29 20:57:12.411092,20303, 19
2020-03-29 20:57:12.422808,20314, 19
2020-03-29 20:57:12.431567,20325, 19
2020-03-29 20:57:12.443861,20336, 19
2020-03-29 20:57:12.456055,20347, 19
2020-03-29 20:57:12.464375,20358, 19
2020-03-29 20:57:12.476625,20369, 19
2020-03-29 20:57:12.488902,20380, 19
2020-03-29 20:57:12.500804,20391, 19
2020-03-29 20:57:12.509300,20402, 19
2020-03-29 20:57:12.521583,20413, 19
2020-03-29 20:57:12.533544,20424, 19
2020-03-29 20:57:12.542071,20435, 19
2020-03-29 20:57:12.554340,20446, 20
2020-03-29 20:57:12.566265,20457, 20
2020-03-29 20:57:12.574898,20468, 20
2020-03-29 20:57:12.587163,20480, 20
2020-03-29 20:57:12.599522,20491, 20
2020-03-29 20:57:12.611352,20502, 20
2020-03-29 20:57:12.619930,20513, 20
2020-03-29 20:57:12.632276,20524, 20
2020-03-29 20:57:12.644096,20535, 20
2020-03-29 20:57:12.652783,20546, 20
2020-03-29 20:57:12.665034,20557, 20
2020-03-29 20:57:12.676865,20568, 20
2020-03-29 20:57:12.685520,20579, 20
2020-03-29 20:57:12.697804,20590, 20
2020-03-29 20:57:12.709989,20601, 20
2020-03-29 20:57:12.718445,20612, 20
2020-03-29 20:57:12.730546,20623, 21
2020-03-29 20:57:12.742759,20634, 21
2020-03-29 20:57:12.754880,20645, 21
2020-03-29 20:57:12.763238,20656, 21
2020-03-29 20:57:12.775537,20667, 21
2020-03-29 20:57:12.787583,20678, 21
2020-03-29 20:57:12.796015,20689, 21
2020-03-29 20:57:12.808283,20700, 21
2020-03-29 20:57:12.820387,20711, 21
2020-03-29 20:57:12.828859,20722, 21
2020-03-29 20:57:12.841083,20733, 21
2020-03-29 20:57:12.853083,20744, 21
2020-03-29 20:57:12.861528,20755, 21
2020-03-29 20:57:12.873861,20766, 22
2020-03-29 20:57:12.886219,20777, 22
2020-03-29 20:57:12.894290,20788, 22
2020-03-29 20:57:12.906712,20799, 22
2020-03-29 20:57:12.919125,20810, 22
2020-03-29 20:57:12.930968,20822, 22
2020-03-29 20:57:12.939444,20833, 22
2020-03-29 20:57:12.951786,20844, 22
2020-03-29 20:57:12.963942,20855, 22
2020-03-29 20:57:12.972268,20866, 22
2020-03-29 20:57:12.984521,20877, 22
2020-03-29 20:57:12.996924,20888, 23
2020-03-29 20:57:13.008966,20899, 23
2020-03-29 20:57:13.017397,20910, 23
2020-03-29 20:57:13.029481,20921, 23
2020-03-29 20:57:13.041584,20932, 23
2020-03-29 20:57:13.049953,20943, 23
2020-03-29 20:57:13.062229,20954, 23
2020-03-29 20:57:13.074448,20965, 23
2020-03-29 20:57:13.082714,20976, 23
2020-03-29 20:57:13.095046,20987, 23
2020-03-29 20:57:13.107169,20998, 24
2020-03-29 20:57:13.115466,21009, 24
2020-03-29 20:57:13.127818,21020, 24
2020-03-29 20:57:13.140166,21031, 24
2020-03-29 20:57:13.148247,21042, 24
2020-03-29 20:57:13.160672,21053, 24
2020-03-29 20:57:13.172924,21064, 24
2020-03-29 20:57:13.184959,21075, 24
2020-03-29 20:57:13.193381,21086, 24
2020-03-29 20:57:13.205696,21097, 24
2020-03-29 20:57:13.217742,21108, 24
2020-03-29 20:57:13.226475,21120, 24
2020-03-29 20:57:13.238413,21131, 24
2020-03-29 20:57:13.250630,21142, 24
2020-03-29 20:57:13.263115,21153, 24
2020-03-29 20:57:13.271115,21164, 24
2020-03-29 20:57:13.283438,21175, 24
2020-03-29 20:57:13.295715,21186, 24
2020-03-29 20:57:13.303893,21197, 24
2020-03-29 20:57:13.316221,21208, 24
2020-03-29 20:57:13.328444,21219, 25
2020-03-29 20:57:13.336655,21230, 25
2020-03-29 20:57:13.349122,21241, 25
2020-03-29 20:57:13.361181,21252, 25
2020-03-29 20:57:13.369417,21263, 25
2020-03-29 20:57:13.381765,21274, 25
2020-03-29 20:57:13.394103,21285, 25
2020-03-29 20:57:13.402187,21296, 25
2020-03-29 20:57:13.414620,21307, 25
2020-03-29 20:57:13.426865,21318, 25
2020-03-29 20:57:13.439108,21329, 25
2020-03-29 20:57:13.447300,21340, 25
2020-03-29 20:57:13.459638,21351, 25
2020-03-29 20:57:13.471809,21362, 25
2020-03-29 20:57:13.480276,21373, 25
2020-03-29 20:57:13.492371,21384, 25
2020-03-29 20:57:13.504626,21395, 25
2020-03-29 20:57:13.512921,21406, 25
2020-03-29 20:57:13.525135,21417, 24
2020-03-29 20:57:13.537352,21428, 24
2020-03-29 20:57:13.545716,21439, 24
2020-03-29 20:57:13.557837,21450, 24
2020-03-29 20:57:13.570105,21462, 24
2020-03-29 20:57:13.582664,21473, 24
2020-03-29 20:57:13.590593,21484, 24
2020-03-29 20:57:13.602928,21495, 24
2020-03-29 20:57:13.615278,21506, 23
2020-03-29 20:57:13.623347,21517, 23
2020-03-29 20:57:13.635692,21528, 23
2020-03-29 20:57:13.648073,21539, 22
2020-03-29 20:57:13.656133,21550, 22
2020-03-29 20:57:13.668704,21561, 22
2020-03-29 20:57:13.680824,21572, 22
2020-03-29 20:57:13.693052,21583, 21
2020-03-29 20:57:13.701300,21594, 21
2020-03-29 20:57:13.713609,21605, 21
2020-03-29 20:57:13.725766,21616, 20
2020-03-29 20:57:13.737625,21627, 20
2020-03-29 20:57:13.746266,21638, 20
2020-03-29 20:57:13.758580,21649, 20
2020-03-29 20:57:13.770295,21660, 20
2020-03-29 20:57:13.779157,21671, 20
2020-03-29 20:57:13.791303,21682, 20
2020-03-29 20:57:13.802967,21693, 19
2020-03-29 20:57:13.811815,21704, 19
2020-03-29 20:57:13.824055,21715, 19
2020-03-29 20:57:13.835704,21726, 19
2020-03-29 20:57:13.844547,21737, 18
2020-03-29 20:57:13.856908,21748, 18
2020-03-29 20:57:13.869321,21760, 18
2020-03-29 20:57:13.880712,21771, 18
2020-03-29 20:57:13.889680,21782, 17
2020-03-29 20:57:13.902159,21793, 17
2020-03-29 20:57:13.913579,21804, 16
2020-03-29 20:57:13.922536,21815, 16
2020-03-29 20:57:13.934772,21826, 16
2020-03-29 20:57:13.946935,21837, 16
2020-03-29 20:57:13.955256,21848, 16
2020-03-29 20:57:13.967526,21859, 16
2020-03-29 20:57:13.979729,21870, 16
2020-03-29 20:57:13.991534,21881, 15
2020-03-29 20:57:14.000182,21892, 15
2020-03-29 20:57:14.012481,21903, 15
2020-03-29 20:57:14.024301,21914, 15
2020-03-29 20:57:14.032960,21925, 15
2020-03-29 20:57:14.045299,21936, 14
2020-03-29 20:57:14.057015,21947, 14
2020-03-29 20:57:14.065730,21958, 14
2020-03-29 20:57:14.078073,21969, 14
2020-03-29 20:57:14.089800,21980, 13
2020-03-29 20:57:14.098562,21991, 13
2020-03-29 20:57:14.110899,22002, 12
2020-03-29 20:57:14.123191,22013, 12
2020-03-29 20:57:14.131246,22024, 12
2020-03-29 20:57:14.143620,22035, 12
2020-03-29 20:57:14.155956,22046, 12
2020-03-29 20:57:14.167612,22057, 12
2020-03-29 20:57:14.176633,22068, 12
2020-03-29 20:57:14.188794,22079, 11
2020-03-29 20:57:14.200414,22090, 11
2020-03-29 20:57:14.209306,22102, 11
2020-03-29 20:57:14.221486,22113, 11
2020-03-29 20:57:14.233655,22124, 10
2020-03-29 20:57:14.245497,22135, 10
2020-03-29 20:57:14.254168,22146, 10
2020-03-29 20:57:14.266410,22157, 10
2020-03-29 20:57:14.278201,22168, 9
2020-03-29 20:57:14.286837,22179, 9
2020-03-29 20:57:14.299199,22190, 9
2020-03-29 20:57:14.310931,22201, 9
2020-03-29 20:57:14.319592,22212, 8
2020-03-29 20:57:14.331949,22223, 8
2020-03-29 20:57:14.343698,22234, 8
2020-03-29 20:57:14.352362,22245, 8
2020-03-29 20:57:14.364813,22256, 8
2020-03-29 20:57:14.377066,22267, 8
2020-03-29 20:57:14.385142,22278, 7
2020-03-29 20:57:14.397515,22289, 7
2020-03-29 20:57:14.409806,22300, 7
2020-03-29 20:57:14.421569,22311, 7
2020-03-29 20:57:14.430473,22322, 7
2020-03-29 20:57:14.442574,22333, 7
2020-03-29 20:57:14.454338,22344, 7
2020-03-29 20:57:14.463109,22355, 7
2020-03-29 20:57:14.475332,22366, 7
2020-03-29 20:57:14.487110,22377, 7
2020-03-29 20:57:14.495857,22388, 7
2020-03-29 20:57:14.508025,22400, 7
2020-03-29 20:57:14.520286,22411, 7
2020-03-29 20:57:14.532281,22422, 7
2020-03-29 20:57:14.540759,22433, 7
2020-03-29 20:57:14.553173,22444, 7
2020-03-29 20:57:14.565011,22455, 7
2020-03-29 20:57:14.573554,22466, 7
2020-03-29 20:57:14.585892,22477, 7
2020-03-29 20:57:14.597789,22488, 7
2020-03-29 20:57:14.606315,22499, 7
2020-03-29 20:57:14.618898,22510, 7
2020-03-29 20:57:14.630996,22521, 7
2020-03-29 20:57:14.639167,22532, 7
2020-03-29 20:57:14.651481,22543, 7
2020-03-29 20:57:14.663742,22554, 7
2020-03-29 20:57:14.675584,22565, 7
2020-03-29 20:57:14.684402,22576, 7
2020-03-29 20:57:14.696493,22587, 7
2020-03-29 20:57:14.708444,22598, 7
2020-03-29 20:57:14.717038,22609, 7
2020-03-29 20:57:14.729300,22620, 7
2020-03-29 20:57:14.741196,22631, 7
2020-03-29 20:57:14.749803,22642, 7
2020-03-29 20:57:14.761950,22653, 7
2020-03-29 20:57:14.773965,22664, 7
2020-03-29 20:57:14.782656,22675, 7
2020-03-29 20:57:14.794736,22686, 7
2020-03-29 20:57:14.807077,22697, 7
2020-03-29 20:57:14.815466,22708, 7
2020-03-29 20:57:14.827486,22719, 7
2020-03-29 20:57:14.839847,22730, 7
2020-03-29 20:57:14.851917,22742, 7
2020-03-29 20:57:14.860274,22753, 7
2020-03-29 20:57:14.872698,22764, 7
2020-03-29 20:57:14.884942,22775, 7
2020-03-29 20:57:14.893039,22786, 7
2020-03-29 20:57:14.905408,22797, 7
2020-03-29 20:57:14.917694,22808, 7
2020-03-29 20:57:14.929664,22819, 7
2020-03-29 20:57:14.938401,22830, 7
2020-03-29 20:57:14.950446,22841, 7
2020-03-29 20:57:14.962436,22852, 7
2020-03-29 20:57:14.970979,22863, 7
2020-03-29 20:57:14.983296,22874, 7
2020-03-29 20:57:14.995209,22885, 7
2020-03-29 20:57:15.003762,22896, 7
2020-03-29 20:57:15.015927,22907, 7
2020-03-29 20:57:15.028025,22918, 7
2020-03-29 20:57:15.036539,22929, 7
2020-03-29 20:57:15.048744,22940, 7
2020-03-29 20:57:15.060987,22951, 7
2020-03-29 20:57:15.069467,22962, 7
2020-03-29 20:57:15.081412,22973, 7
2020-03-29 20:57:15.093767,22984, 7
2020-03-29 20:57:15.105905,22995, 7
2020-03-29 20:57:15.114187,23006, 7
